ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
4d30d8f9-af21-41c8-b07d-7df1d6c7e3e0,1982,High School,Single,41386,4,1,2023-09-18,316,3930,3521,3503,4926,3386,227,0,36,8,17,25,1,1,0,0,0,0,0,AO
f5750f17-4c56-4fac-b77c-42fbf023e19d,2014,Bachelors,Single,38266,4,1,2022-10-10,239,3044,1896,3665,3889,4861,3619,52,30,97,87,18,1,1,0,0,1,0,0,KP
4f8dd41b-ec8c-4008-8ad9-c211b3d933bc,2019,PhD,Single,34963,2,4,2023-06-22,251,1547,1481,3227,2002,4823,977,99,15,74,6,52,1,0,0,1,1,1,1,TM
f00c4826-5005-428a-95f1-79431a81c3f6,1976,PhD,Single,167010,1,4,2022-04-30,48,3554,1921,4506,241,3397,1038,28,59,32,17,61,1,1,1,1,0,0,1,DE
c8ef967f-012e-4049-8b00-0bcbd657a75f,1989,Masters,Divorced,80001,0,3,2023-01-18,8,3705,1942,3144,4374,716,3990,0,37,90,59,11,1,1,0,0,0,0,0,TV
06ab1b3b-8abb-4a71-a1d7-ab99cbc31d39,2003,PhD,Married,29529,5,1,2022-02-09,205,629,2332,2887,2451,1655,2167,20,83,81,95,51,1,0,1,1,1,1,0,NP
9fb7369c-0a02-4927-99b1-cced2aad7bff,1987,High School,Single,152355,5,2,2023-08-01,321,4631,4387,1669,4657,2108,542,72,94,28,5,71,0,0,1,0,0,0,0,BO
8d033976-bdaa-4a5d-9e2c-d4d39fcf6ade,2008,PhD,Divorced,181094,1,2,2022-05-19,160,194,4797,3615,3621,3978,1466,80,36,39,12,42,1,0,0,1,1,0,1,NO
08fd4913-4c24-40d5-8c7f-1c1088e2dde8,2023,High School,Single,157792,4,5,2022-05-01,309,1857,1011,4460,1768,4848,4328,72,64,37,32,26,0,1,1,1,0,1,1,JP
50037737-800b-43bf-9029-53b43b0ab4bf,2011,PhD,Divorced,31252,1,5,2022-10-18,46,4421,3083,961,1726,1738,1979,62,18,76,50,45,1,0,1,1,0,0,0,AZ
fc2e94fb-bd0c-484e-82e5-79cc56210b17,1992,Bachelors,Divorced,85768,1,0,2023-09-23,13,4070,898,2551,2559,1687,4236,96,0,26,76,2,1,1,0,1,0,1,1,NR
defa5ba6-2227-48e4-94a0-0ac561ad8aa1,2018,Masters,Married,36983,4,2,2021-11-20,55,4677,3399,4564,263,2354,970,71,74,40,10,4,0,0,1,0,1,1,1,KE
c93969cf-4811-457f-921c-843cbac43a35,2014,High School,Divorced,135370,5,1,2022-07-02,153,4932,641,3494,208,3752,1924,80,44,98,47,33,0,0,0,1,1,1,0,DE
a33812ab-70aa-44de-b222-bbdecddc19e5,1991,Masters,Divorced,15837,2,5,2023-10-08,124,2654,3358,236,3268,3669,4478,70,49,47,85,58,1,0,0,1,1,1,1,VN
c8c95e52-3e11-488b-9b03-10654aa8a44e,1971,Bachelors,Married,87247,0,0,2022-03-28,331,1497,2292,633,1135,2638,2899,54,82,64,58,29,1,0,0,1,0,0,1,LV
eb6da2f4-e472-4111-8c9d-7138250cb753,1988,Bachelors,Divorced,17756,2,0,2022-11-26,355,2748,2236,4191,3648,19,3820,44,26,89,86,86,0,0,1,0,0,0,0,LI
829c087b-69b2-4977-b4d8-836d6af53fb3,2022,PhD,Married,59337,3,1,2023-09-06,168,4989,3917,1646,3675,789,872,37,81,94,39,41,1,1,1,0,0,0,0,TG
fd056075-a6c1-41bb-8cbf-db498bcde181,1982,PhD,Single,21067,5,2,2022-02-20,131,1440,4677,4427,3022,4774,1676,8,44,29,59,87,1,0,1,1,0,0,0,PA
21e09fd6-3d2f-43e5-8abc-6941f74b08e8,1973,Masters,Married,16622,2,5,2022-07-19,77,3365,2605,135,3285,4111,3061,11,58,45,67,1,0,1,0,0,0,0,1,NZ
6ec81f8a-0e6f-42da-bd1c-301fff9e9474,2016,Bachelors,Divorced,150930,1,2,2023-03-05,194,3925,1329,4412,3405,2562,2657,45,14,98,86,88,0,1,1,1,0,0,0,BB
1ad76985-9fbe-4911-a040-adcd5212d444,1977,Masters,Married,83167,1,3,2023-02-21,13,636,2651,4732,40,4824,4892,4,95,86,2,0,0,0,0,0,0,1,0,DJ
89a38a7f-e1b1-4294-a35c-f534006b092f,1970,Bachelors,Married,83749,4,2,2023-02-16,25,4522,4885,3902,4707,3118,1386,18,98,74,46,71,1,0,1,1,0,0,1,VA
090fad9e-6291-4883-810e-b340216be87f,2011,PhD,Single,77554,5,1,2023-10-01,326,2141,909,4291,4438,3357,4271,3,86,74,37,83,0,1,1,0,1,0,0,IT
eab8e374-4ced-484d-9d04-0d5d8f5b424a,1977,High School,Divorced,189109,2,3,2023-03-18,301,2124,3260,3807,538,634,1183,29,7,17,9,37,1,1,0,1,1,1,1,GT
5da7ed50-c305-4eed-a2d5-61a3254ddf47,2018,Masters,Married,19892,3,4,2021-12-01,26,552,3618,1338,415,3799,530,10,87,49,84,14,0,1,0,0,1,0,1,LU
71ac8c21-8c71-409f-ae51-939aff9ae3e5,2001,High School,Divorced,94549,3,3,2022-12-17,315,3285,3165,2652,1667,656,330,82,79,64,56,36,1,1,1,1,1,1,0,MX
f31c6ea6-2b14-4edc-8fca-7ed8193fb551,2014,Masters,Married,62629,0,0,2023-08-25,257,3875,532,4658,2584,2668,4069,91,67,17,37,14,1,0,0,0,0,0,1,PG
6c2e23c7-a214-4d52-a502-ce08f38cd755,1982,PhD,Divorced,151641,0,2,2023-10-30,198,745,4212,813,308,1642,1291,90,44,89,73,58,0,0,0,0,0,0,1,BY
c4dcd396-2005-4b01-8e92-76bebeeb0428,1999,Masters,Married,50454,5,4,2022-12-01,349,4122,2978,1666,4403,3854,383,22,76,87,30,22,0,1,0,1,1,1,1,DZ
7ce1e92f-5a81-4bbc-8b6f-0b5ee7739104,1991,Masters,Single,143039,4,1,2021-12-31,307,2266,1992,1492,61,4032,3224,94,60,47,27,60,0,0,1,0,0,1,1,GA
74b75cf9-79ee-4f8f-9e16-c2b082a3961b,1998,PhD,Married,82739,3,3,2022-01-22,331,3645,3598,3212,2886,2155,3412,57,50,83,79,39,1,1,1,0,0,0,1,BB
474b4039-d165-44d4-ae24-9fecc77cb5aa,2012,High School,Married,57910,3,0,2022-08-17,224,3889,4908,4376,66,4787,908,85,18,91,51,70,0,0,1,1,0,1,1,ZW
6dd3e29a-9ed6-475b-a1ea-47151a192313,1976,PhD,Married,36301,5,3,2022-05-24,183,2578,1974,4609,3159,746,4224,53,50,27,41,100,1,0,0,1,1,1,1,ET
849d98f7-6882-4ca3-b7dc-a2867aab1ffa,1979,PhD,Divorced,197987,5,1,2023-09-11,120,4439,3635,438,3186,2212,1013,65,50,41,54,10,1,0,0,0,1,1,1,PE
ad044050-1c97-4228-b4bd-d707b6d1001f,2002,PhD,Married,168030,4,1,2023-05-14,162,616,1792,1659,534,3972,3303,16,63,71,4,60,0,0,1,1,1,0,0,CA
b1d31d1f-1917-4c5f-9aa8-14c433c28c93,1994,Bachelors,Married,84489,0,4,2022-06-17,249,4325,3366,4299,632,1781,1072,50,41,53,7,10,0,0,1,1,0,1,1,IT
a84dd70e-9bdd-4ebf-a6e5-3759b5706521,1972,Bachelors,Married,78703,1,0,2023-01-24,58,1368,3634,873,619,3195,4513,31,55,56,12,22,0,0,1,0,0,1,0,TZ
b2941bb4-9f40-46e0-a490-6b9c12a59c0e,1983,High School,Single,90046,0,0,2022-04-17,323,2077,4080,4098,497,4365,3460,28,44,47,16,43,0,0,0,0,0,1,0,KG
3d6176c1-b2ee-4025-b9d5-7a7c28a0284d,2013,Masters,Single,177288,3,2,2023-04-16,145,1403,4252,468,4164,3861,3651,50,11,36,99,57,1,0,1,1,0,0,0,SG
fdfda918-1074-4297-b96c-257c781b2b51,2023,PhD,Single,167821,3,0,2022-09-27,27,628,2989,4996,1289,228,3915,11,91,24,51,6,0,0,0,0,0,0,0,EE
7fe42cb8-28bf-47f7-9771-ecd187774415,1987,PhD,Single,113417,5,1,2022-02-01,344,3729,3798,4314,970,554,1403,44,22,62,26,22,1,0,1,1,0,1,0,MC
64d09a59-1484-49ea-b2cd-dab11483c7b1,1986,Bachelors,Married,24301,1,0,2022-09-13,187,4142,1103,2568,3869,279,1582,83,5,79,25,58,0,1,1,1,0,1,1,FR
42511a77-4f9b-4d68-a887-f4089754a64a,2018,PhD,Single,134478,2,1,2022-09-29,73,3054,4929,1347,2164,129,868,55,95,16,97,99,0,1,1,1,0,1,0,MV
6ff9906b-15c6-45af-b2b8-f0ce47168392,2013,Bachelors,Single,101090,4,5,2021-11-29,93,718,2556,4999,659,4339,1556,28,44,64,41,75,0,1,1,1,0,1,0,KR
ad2f12b7-d4b9-430d-a8c5-cbff5066c7a7,1991,High School,Divorced,139172,5,2,2022-08-04,256,1196,3702,3679,2374,1333,2596,21,9,53,18,43,0,1,0,1,1,0,1,SY
2a34f610-1e76-49db-a62a-be8c674fb629,1975,High School,Divorced,15286,4,5,2022-06-16,362,784,701,2143,3626,4002,6,60,22,70,40,36,1,1,0,0,0,1,0,CR
a6f0683d-6be6-49fb-b842-423cb0caa709,1989,High School,Married,28299,2,3,2022-05-28,230,3176,3595,886,925,3075,953,75,76,7,61,99,1,1,0,1,1,1,1,PG
2a53083b-0092-4a5d-a898-532785a1864a,1998,Masters,Divorced,166024,2,5,2023-07-18,157,414,4281,4989,1453,624,2243,19,22,32,53,42,1,0,0,1,1,0,1,NP
7133c150-bbcf-42b6-a638-6676c9f11cff,1972,High School,Divorced,161301,1,3,2022-03-27,96,2484,3907,3171,1386,395,4207,99,74,4,54,90,1,1,0,0,1,1,1,UG
242467f9-5666-4df6-984b-15e0c7f88d74,1989,Bachelors,Single,73257,5,0,2022-10-19,318,239,926,2062,3696,505,4055,0,17,47,10,3,0,0,0,0,1,0,0,GN
11eff857-7d84-4608-8758-c2174a29e4c2,2019,Masters,Single,177669,3,0,2023-10-14,337,865,4273,3456,2068,4078,746,72,40,77,70,89,0,1,0,1,1,1,0,HT
ead1a7c1-af01-4362-90c8-da634aa1fc21,2012,Bachelors,Single,159519,1,2,2023-06-03,93,1496,3292,2863,713,1984,2461,21,77,71,95,67,1,0,0,1,1,1,0,GM
71b9d82f-ce6a-4d20-9495-386454de66e5,1990,High School,Married,23196,2,2,2023-01-20,128,3424,3034,4493,520,4033,3955,100,63,91,78,13,0,1,0,0,1,1,0,ER
a100a114-e8ed-46b5-9a03-38e780ef1359,2003,Bachelors,Divorced,134404,1,1,2022-02-17,125,1277,1705,4531,2217,2202,445,24,77,80,48,68,0,0,0,0,1,1,1,IQ
8d7daff1-33a1-496f-9506-9edcffeeddd1,2011,PhD,Married,165591,5,2,2023-04-10,3,3767,3363,3891,2105,1330,412,8,73,6,1,93,1,0,1,1,1,1,1,TR
23c82537-ede1-4c78-b2b5-ddbe63f5a027,2005,Bachelors,Married,76410,1,4,2022-07-25,294,857,3509,4097,1104,1155,3364,53,72,62,2,68,0,1,1,1,0,0,1,SV
2a2e08f6-4c83-4586-890e-ab6acd2d70af,1991,Masters,Married,47614,2,4,2023-10-22,58,1137,3928,4634,2359,3992,4415,0,18,59,64,43,1,0,0,0,0,0,0,PE
06ea7fa9-4495-4717-8869-8832f858ad61,1990,Masters,Divorced,50665,1,1,2023-10-28,281,4990,3520,3270,4350,2630,708,80,70,69,1,89,0,1,1,0,1,0,0,PS
9bc3a2b1-22f2-4c35-b0f9-78d4e2cb7a7e,1987,Bachelors,Single,98574,1,5,2022-10-20,354,1648,3276,2201,3058,3454,2572,75,97,97,48,68,1,1,0,0,0,0,0,LC
d893e426-1f39-441c-afb8-ea7e47e30c43,1978,Bachelors,Married,182292,0,0,2023-05-06,35,703,2632,4035,4011,3820,761,55,87,65,66,9,0,0,1,1,1,0,1,SC
fbbe0ed4-7e19-4c85-bd1b-5d083ef01f81,2005,Bachelors,Married,148259,3,4,2022-10-22,176,666,3273,1916,959,1711,3248,17,67,35,80,19,0,1,0,0,1,0,1,TV
4f6dca7f-6906-4876-a266-ba2e088da271,2017,PhD,Married,103237,1,3,2022-07-22,179,3008,363,928,1055,4860,822,50,43,34,23,22,0,1,1,1,0,1,1,ST
847ba29b-cb4e-4a4a-bce9-4496aa1ec373,2005,PhD,Divorced,10047,4,3,2022-02-09,288,1693,3939,1270,4506,3404,4734,25,8,50,69,16,0,1,0,1,1,1,0,SC
5b3796fc-f2b2-4584-9d7a-e5001e9178e1,2022,Masters,Divorced,179097,3,1,2023-07-27,156,2011,3040,2261,4436,1486,1654,31,12,17,72,8,1,1,0,1,1,1,0,BB
845372e2-4151-4f58-85e4-9f58adeb7f2a,1985,PhD,Single,180132,2,2,2021-11-23,98,4072,4122,4982,243,326,3603,19,4,51,51,60,1,0,0,1,0,1,1,CI
a6bed876-0e94-4235-b8c3-2a921ffdf453,1987,Bachelors,Married,45992,4,5,2022-04-12,65,2570,1466,3831,3105,4110,1539,96,23,66,33,89,0,0,1,1,0,1,1,UZ
816abb1d-a568-4293-8f21-16b10d13994f,1995,High School,Married,77158,4,1,2023-02-04,299,2052,4519,2505,1673,2362,3183,76,17,9,18,76,0,0,0,1,1,0,0,CG
0a624641-da01-4ec7-9363-f4efeb0282d3,1976,PhD,Married,130127,2,1,2022-09-13,178,3631,4704,56,735,680,1917,47,56,16,71,77,0,1,0,1,1,1,0,ID
737fcd43-2129-4226-99bd-b0099c5fc437,2017,Bachelors,Single,199502,4,0,2022-09-22,181,1111,4999,430,802,3807,154,44,45,46,17,70,1,1,0,0,0,0,0,LS
71a33528-bb64-4d7d-bacb-3be426f368d8,1981,PhD,Married,188363,5,0,2022-01-28,179,3505,131,2982,4610,2385,661,16,40,7,24,12,0,1,1,0,0,1,0,NR
e5598848-4fe5-4e1a-9c85-ebc6aeed583d,2005,High School,Divorced,32253,5,4,2023-05-04,233,4777,2492,1043,3191,3214,4629,90,4,21,18,57,1,0,1,1,1,0,1,LA
a8804b8d-a901-4100-873f-560c4fa89087,1980,Masters,Divorced,187803,5,0,2023-08-11,336,617,2168,292,2040,1909,571,72,6,93,16,46,1,1,0,1,0,0,1,CH
53e7f8a3-d734-4f8c-99a0-e09aeedc9012,2017,Masters,Divorced,40087,1,5,2022-04-18,108,623,2346,3297,3881,1982,1851,44,21,19,27,78,0,0,0,0,1,0,1,TN
e44cbb07-c9ec-41a8-a4ab-59fc615a0ca4,2012,High School,Married,185655,5,3,2023-08-18,115,36,2426,3638,3479,3076,3844,77,93,1,97,78,0,1,1,1,1,1,1,LS
a1a056bb-826b-42c8-a8f7-285078a0995b,2012,High School,Single,118268,4,1,2023-02-17,248,1088,4041,2359,925,501,4960,56,79,13,88,46,1,0,0,0,1,1,0,DK
a6528952-c064-4129-ae58-ca9323f2d202,1988,PhD,Divorced,183820,3,2,2023-07-22,292,940,4149,1722,1737,1306,2910,21,70,80,100,2,0,1,0,1,1,0,0,MN
4e0622ef-bfd1-44fc-91e8-20fb1da1712e,2009,High School,Single,84713,3,3,2023-01-24,39,1452,2530,3733,2994,623,1196,42,80,47,93,45,0,0,1,1,1,0,1,CR
8d3a049d-beb8-46ed-86ca-a23c15b85500,1998,High School,Married,84612,0,0,2022-12-26,98,3933,3891,81,2913,2538,275,81,38,79,63,13,0,1,0,0,1,0,0,TG
0999e208-e9eb-44b2-b3a2-c9c36ca8196f,1989,Bachelors,Married,159011,0,5,2022-02-19,232,2034,1199,2815,177,2985,1785,32,18,1,67,29,0,0,0,1,1,1,0,KW
210c3eb7-fd5e-4130-99e8-15a040b67e8c,1988,Masters,Divorced,77567,4,2,2023-08-17,75,2037,2922,2195,2686,1434,873,22,31,76,51,78,0,0,1,0,0,0,0,VC
b3dd7640-8953-468d-a0ff-0bec5a9dbffd,1975,Bachelors,Married,196778,4,0,2022-12-26,15,3847,1915,820,3994,2442,2298,80,41,3,58,81,0,1,0,1,0,1,0,NA
d142689b-a9a3-4dde-9850-e1ebb8a7aa51,2012,High School,Divorced,184099,2,3,2023-06-05,250,2357,4139,1550,3668,149,508,7,90,10,59,5,1,1,0,0,0,0,0,UY
7c26ffab-d3ce-4041-b782-5aae8bf71f8f,2000,PhD,Divorced,170058,4,1,2023-04-02,195,1128,1397,1945,2715,152,764,65,41,3,20,66,0,1,1,0,1,0,1,KR
55d022d7-de65-4349-a54f-529daca35d47,1979,Bachelors,Married,70460,3,4,2022-05-21,135,4145,1047,3519,2203,2594,1055,53,36,11,67,0,1,1,1,1,1,0,0,KM
696575e7-a3f3-4291-92fa-8833664b1068,2013,PhD,Married,196563,0,0,2022-08-17,84,872,1414,3367,1717,3023,4199,78,89,35,24,28,1,0,0,0,1,0,1,SK
814e78cb-b88a-467c-af10-ebc50a26bdb6,1978,Masters,Single,18198,0,4,2023-06-21,39,3742,1050,1253,4266,2731,2264,47,54,3,83,86,1,1,0,1,0,0,1,RU
8d949a43-de48-49e2-95ee-d741143b217b,1997,Bachelors,Divorced,115347,5,3,2022-04-25,274,4881,836,3215,4266,2224,538,51,7,34,40,27,1,0,0,0,1,1,1,KN
8e4d4aca-8fa9-4467-9896-93b113024d09,2020,PhD,Divorced,20497,1,5,2022-11-26,148,261,3479,2885,2458,197,116,21,49,94,8,35,1,0,1,1,1,0,1,BD
4e86b742-5358-41ed-87a3-c9459c6e1280,1987,Bachelors,Single,144793,3,1,2023-06-25,358,682,4367,3827,551,2440,3682,98,43,17,58,23,0,0,0,1,0,1,0,MC
8bf72041-8cf2-4b59-9c09-caee5ac7852d,2003,High School,Divorced,162070,0,2,2022-03-13,204,4411,2380,4489,1480,2108,186,94,96,23,8,74,1,1,0,0,1,0,0,SN
ec9e4ba8-a50a-47e8-a3ad-f11643c2e14d,1998,PhD,Single,47723,2,0,2023-06-27,90,475,1015,3464,2251,2172,1786,17,38,43,86,57,0,1,1,0,0,0,1,LY
be9dbbbe-c01f-42c6-956e-5f298b1ef8ee,1977,High School,Divorced,122623,5,2,2022-06-29,95,2153,2934,4263,847,2710,4760,68,39,25,33,91,0,1,0,0,0,1,0,SC
3ea0323c-4760-4033-8be3-35454dd46a33,1972,PhD,Single,97206,2,1,2021-12-17,255,3040,3862,1982,3856,1888,2492,58,37,2,59,11,1,1,0,0,0,0,1,AU
ee3a7d0d-19f0-4ab6-88fc-aa63c4278f58,1980,High School,Married,23718,1,2,2022-10-17,246,4264,3320,3326,4065,4877,4365,98,67,61,55,60,0,1,0,0,0,1,1,RO
fe08e85e-2b15-49b2-af8c-dfb381404fb0,2021,High School,Divorced,178597,0,0,2022-06-22,14,3805,3981,126,1628,1136,1832,77,62,10,1,90,1,1,1,1,0,1,0,DM
ce76394a-3135-4b90-b6a6-4641ec261780,1975,Bachelors,Divorced,47993,0,0,2021-12-13,65,3003,3476,3266,2951,2441,2743,57,81,52,94,29,0,0,1,0,1,1,0,MY
b89f5292-0567-445e-b85f-984ffa18024a,1986,PhD,Divorced,89663,3,1,2023-09-29,8,1039,230,1490,4114,3913,1604,83,40,84,20,26,1,1,0,1,1,0,0,GR
e76b1660-f90b-4ab6-be6c-60b8c2f06708,1984,High School,Single,90445,2,1,2023-05-14,49,1976,4159,4293,4082,2322,3889,17,76,14,35,35,1,1,1,1,0,1,0,LY
aa8c2f3e-1aa6-4beb-9701-266b0e9070e6,2021,Masters,Divorced,148640,2,3,2022-06-05,341,3369,3522,146,3909,3928,3244,95,46,50,25,79,1,1,1,0,0,0,0,ML
b62d8a09-b552-4c47-a44b-3d7ebf32c662,2010,High School,Married,40280,3,2,2021-11-21,209,2918,3300,4266,3685,2471,4138,49,59,10,85,39,1,0,1,1,0,0,0,LY
6eba549f-ce22-4509-a5f7-821468be31d1,1987,Bachelors,Married,27650,0,1,2022-12-17,32,2516,1920,4870,2629,728,1774,94,53,92,58,44,0,1,0,1,1,1,1,LY
490a43e5-4c31-44f2-933c-1916f46ce779,2011,Masters,Divorced,67657,2,3,2022-02-11,42,1204,197,2373,200,3135,3755,37,61,15,72,86,1,0,0,0,0,0,0,KP
000115a5-540c-4838-9fa1-3c407c223a34,2003,PhD,Single,45740,1,3,2023-07-23,193,49,2604,4496,4486,596,4131,44,34,36,54,59,1,0,1,0,0,0,0,GW
346a683e-fdfc-402c-970a-3ce0aa945056,2009,Bachelors,Divorced,70147,3,3,2022-03-14,16,1844,1312,68,958,1201,4441,29,76,56,21,2,0,1,1,1,0,0,0,MN
a75a6784-366b-47eb-828b-3b697f9cbc56,1994,High School,Single,14054,3,3,2022-06-22,271,4634,3681,1413,3122,942,2980,72,92,76,74,25,1,0,1,1,1,0,1,BN
39476b72-dc9c-4f1b-a802-6f87b9ecfd22,1994,Masters,Single,80534,3,3,2023-05-11,34,1749,39,1262,3991,2722,547,22,25,52,46,89,1,1,1,1,1,0,1,IE
0e90c1ce-f18d-45e0-9a87-9c4203a5105a,1984,Masters,Divorced,162586,5,0,2022-05-19,40,3679,461,2636,4521,4260,4159,18,12,74,20,43,0,1,0,1,1,0,0,SD
a15af03b-83a9-4087-a4e6-463b77106717,2015,Bachelors,Divorced,168401,4,1,2023-01-17,319,2519,361,409,1793,4353,3135,86,14,59,23,38,1,0,0,0,0,0,1,VE
74b47c74-78aa-44d5-94ae-0724a05d4ad9,2019,Masters,Married,37502,2,3,2022-07-03,258,1781,2546,4733,474,2359,2100,79,40,84,4,20,0,0,1,1,0,0,0,CR
1bb074f5-1504-421f-8968-05a5425997ae,2021,PhD,Divorced,88175,5,4,2023-02-13,299,3845,1628,224,737,3098,2423,99,71,33,34,24,0,1,0,0,1,1,1,CZ
83925596-e557-4be7-a11c-2bf7c938560d,1993,High School,Married,63649,4,1,2023-01-20,300,935,574,4693,4242,2498,299,45,45,11,77,47,0,1,1,0,0,1,0,AU
260c7d00-f5b4-44ff-9a8f-a706752917aa,1974,Bachelors,Single,174294,3,2,2023-09-30,361,3533,804,1147,243,642,4934,49,58,92,39,98,0,1,1,1,0,0,1,ST
624ec6b9-df6f-4099-a73e-18ee361323d4,1982,Bachelors,Married,80979,3,2,2023-01-05,354,2370,2910,4938,2106,2217,1802,10,7,54,24,75,0,1,0,0,1,1,0,PA
3b224f98-f0df-4c78-adc5-ec0b0c5191d8,1992,High School,Divorced,73463,0,2,2021-11-10,242,3857,2702,1412,4919,829,2133,98,60,7,58,43,1,1,1,0,1,1,0,UG
b37c6af0-ffef-45c2-9e9f-cba4f3dc48b2,2012,PhD,Divorced,47730,0,0,2023-06-30,42,2749,1193,53,4330,2287,1245,77,51,85,6,54,0,0,1,1,0,1,0,BY
411b0e6b-9ffa-41ca-a24b-2ed00cc3f798,2013,Masters,Single,119977,0,1,2022-06-28,180,2707,3120,2207,3364,2351,4384,46,75,94,4,77,0,1,1,0,0,0,1,BO
d736fd5d-059a-4e56-892b-0258e3bcc5a8,1993,Bachelors,Single,154982,4,3,2022-12-09,313,4828,1744,1703,3945,533,3792,62,9,27,77,40,0,0,0,0,1,1,1,BF
eaa4bf5a-1a2f-4e3b-9340-a25ffb03508d,2020,PhD,Divorced,22234,3,4,2022-02-17,0,3695,638,1740,4156,4315,184,34,65,25,20,46,1,0,0,1,0,1,1,BZ
b6e1b85d-fe00-4e39-ab2e-1f32f1726ab8,2023,Bachelors,Married,25702,0,1,2022-11-19,278,2117,3185,2004,4823,4267,3582,32,67,68,61,44,0,1,0,1,0,0,1,LB
04daa44a-b8f3-4433-9ac6-b8b9fc69bb33,1971,High School,Married,121449,4,2,2022-03-05,345,478,2679,4028,3625,364,4055,45,83,52,7,88,0,0,1,0,1,0,1,NE
dde4d026-4f26-4fa1-97d7-5b90d153298c,1989,High School,Divorced,22393,5,2,2022-11-09,6,4727,4468,1311,77,4035,4166,20,63,32,13,47,0,0,1,0,0,1,1,DJ
93606732-9862-4d26-9c4b-8c5b0be8f47f,1981,Bachelors,Divorced,17477,0,1,2022-12-12,235,2034,2269,2485,2161,152,4081,47,93,72,72,90,0,1,0,1,1,0,0,NL
64a63116-cb6a-4f3d-8604-7221473f7288,1983,Masters,Married,136350,3,4,2023-01-29,173,1791,2637,4619,3612,3438,3883,78,5,83,24,96,0,0,0,1,1,1,1,NA
d3616b95-dd3e-482d-ae2c-2b53fcb27f03,1991,PhD,Single,182218,2,2,2023-03-10,6,770,4999,2336,4129,194,3058,16,48,17,34,78,0,1,0,1,1,0,0,EE
177571a3-98a6-4459-abee-9862dd4e3813,1983,PhD,Divorced,187144,5,0,2022-09-12,117,3244,1791,2305,883,323,4862,14,10,58,65,69,0,1,1,0,1,0,0,CH
b587ac08-b88d-4730-9b0a-7efc0bdee4ad,1971,High School,Single,64737,2,2,2021-12-05,204,2854,1428,3356,2607,2322,2507,36,5,22,62,86,0,0,0,1,0,0,0,JP
7af6cbdd-ae9b-4cfb-a47b-2fb0137a1f66,1974,High School,Married,125355,4,0,2022-09-27,19,4823,2609,3152,158,3906,1595,93,31,80,41,43,0,1,0,0,0,0,1,IL
17fd6f6f-8c9a-49ad-9ab8-c286e55e9b40,2012,High School,Divorced,142755,5,5,2023-11-03,327,3058,3747,1781,1625,538,3208,53,89,18,90,46,1,0,1,1,0,1,0,GW
2e11f8bd-1df8-45c5-b650-09e419e0024b,1999,Bachelors,Divorced,45098,5,1,2022-12-26,76,373,475,516,2605,2436,3905,30,15,15,18,31,1,0,0,0,1,1,1,EC
1a5e1c90-e263-46d0-a25a-4f3f36217274,2009,Masters,Divorced,107487,3,2,2022-01-06,161,684,2883,4308,3987,3625,2661,100,13,26,98,97,0,0,0,0,1,1,1,VC
fff43502-2027-459f-89e2-c9a8a9a17cfc,2023,High School,Divorced,153631,3,1,2023-05-24,4,553,2684,4426,3387,88,3879,24,68,46,42,18,1,0,1,0,1,0,1,IN
7a6b9e69-c5b9-432a-aeb2-8919f3a9c72d,2021,PhD,Single,110628,5,5,2022-04-03,20,4136,1739,4988,348,2510,2842,86,59,3,75,36,1,1,0,1,0,0,1,LS
5a5d134d-4435-41ec-bf56-96e447c69954,1973,Masters,Married,48187,4,5,2022-07-20,291,2621,335,1424,464,1587,4640,28,68,79,25,26,1,0,0,0,1,1,0,JO
1b77e6ca-378b-457f-bcd2-ed220552abcb,1976,High School,Single,129773,0,1,2022-07-23,217,1350,3523,4972,2020,1855,565,13,15,6,11,29,0,0,0,1,0,0,0,TJ
e324fe31-7429-4312-8ee1-6abe25d61858,1970,Masters,Married,50678,4,0,2022-01-21,15,4554,131,2596,4802,3697,4996,56,20,90,61,35,1,0,0,1,1,0,0,UA
a943a873-6255-41d2-b7cc-f9bcbc2c26d8,1982,Bachelors,Divorced,124744,1,3,2023-09-21,40,417,967,1606,828,1809,1022,35,34,41,21,40,1,1,1,0,1,1,0,TG
2ac5a9cb-3c40-4da3-a1b9-2ea419ed9cb5,1978,PhD,Single,92362,3,4,2023-06-19,155,1370,275,3467,4616,3467,1719,55,4,78,64,20,0,1,1,1,1,0,0,CY
62961871-fcd8-420c-8f7c-2e16edcc3c92,1974,PhD,Married,121873,4,5,2023-07-04,225,371,4148,1666,2020,2445,1543,100,34,42,66,69,0,0,0,0,1,1,1,MU
e3715d31-c853-4333-9fd2-92e67d31891f,2017,Masters,Married,32972,2,2,2022-04-02,67,681,4824,163,1222,2994,1779,9,47,88,31,57,1,0,1,1,1,0,1,TH
6a2daa37-e82a-4bae-b7c2-b7318f0cd7dd,2022,Masters,Single,120026,5,4,2022-07-22,117,3572,2591,4297,1786,4507,4483,97,0,31,89,14,1,0,1,0,0,0,0,BD
